session_id,student_id,advisor_id,date,duration_minutes,notes,status
887,451,5,2025-01-09,29,Discussion about academic progress and course selection.,rescheduled
888,452,1,2025-01-29,33,Discussion about academic progress and course selection.,missed
889,452,1,2025-03-15,34,Discussion about academic progress and course selection.,attended
890,453,2,2025-01-16,17,Discussion about academic progress and course selection.,rescheduled
891,454,2,2025-01-12,25,Discussion about academic progress and course selection.,rescheduled
892,455,1,2025-02-05,37,Discussion about academic progress and course selection.,missed
893,455,1,2025-02-16,39,Discussion about academic progress and course selection.,rescheduled
894,455,1,2025-03-10,34,Discussion about academic progress and course selection.,missed
895,456,2,2025-02-06,24,Discussion about academic progress and course selection.,rescheduled
898,458,2,2025-02-01,34,Discussion about academic progress and course selection.,rescheduled
899,458,2,2025-02-26,21,Discussion about academic progress and course selection.,missed
900,458,2,2025-03-30,43,Discussion about academic progress and course selection.,attended
901,459,2,2025-04-09,15,Discussion about academic progress and course selection.,attended
902,459,2,2025-01-25,26,Discussion about academic progress and course selection.,missed
903,459,2,2025-03-26,43,Discussion about academic progress and course selection.,attended
905,460,1,2025-02-22,40,Discussion about academic progress and course selection.,rescheduled
907,461,5,2025-04-05,28,Discussion about academic progress and course selection.,rescheduled
908,461,5,2025-01-17,27,Discussion about academic progress and course selection.,attended
909,461,5,2025-03-12,38,Discussion about academic progress and course selection.,missed
910,462,5,2025-03-18,17,Discussion about academic progress and course selection.,attended
911,462,5,2025-03-26,36,Discussion about academic progress and course selection.,rescheduled
912,462,5,2025-03-19,24,Discussion about academic progress and course selection.,attended
913,463,3,2025-02-20,24,Discussion about academic progress and course selection.,rescheduled
914,463,3,2025-03-01,31,Discussion about academic progress and course selection.,missed
915,463,3,2025-03-24,22,Discussion about academic progress and course selection.,missed
916,464,1,2025-02-10,39,Discussion about academic progress and course selection.,attended
917,464,1,2025-02-05,38,Discussion about academic progress and course selection.,attended
918,465,1,2025-01-15,39,Discussion about academic progress and course selection.,rescheduled
919,466,3,2025-01-23,44,Discussion about academic progress and course selection.,rescheduled
920,466,3,2025-03-03,44,Discussion about academic progress and course selection.,attended
921,466,3,2025-03-17,18,Discussion about academic progress and course selection.,attended
922,467,1,2025-02-07,38,Discussion about academic progress and course selection.,attended
923,468,5,2025-01-08,32,Discussion about academic progress and course selection.,missed
924,469,1,2025-01-07,32,Discussion about academic progress and course selection.,rescheduled
927,470,4,2025-03-25,40,Discussion about academic progress and course selection.,rescheduled
928,470,4,2025-01-13,22,Discussion about academic progress and course selection.,rescheduled
931,472,2,2025-03-28,37,Discussion about academic progress and course selection.,rescheduled
932,473,5,2025-02-28,30,Discussion about academic progress and course selection.,rescheduled
933,474,1,2025-04-01,36,Discussion about academic progress and course selection.,missed
934,475,2,2025-02-25,22,Discussion about academic progress and course selection.,rescheduled
935,475,2,2025-01-31,29,Discussion about academic progress and course selection.,rescheduled
936,476,1,2025-02-05,20,Discussion about academic progress and course selection.,rescheduled
937,476,1,2025-03-16,18,Discussion about academic progress and course selection.,attended
938,477,1,2025-02-17,25,Discussion about academic progress and course selection.,missed
939,477,1,2025-01-16,32,Discussion about academic progress and course selection.,attended
940,478,3,2025-03-09,37,Discussion about academic progress and course selection.,missed
941,478,3,2025-01-16,18,Discussion about academic progress and course selection.,rescheduled
942,478,3,2025-01-29,27,Discussion about academic progress and course selection.,attended
943,479,5,2025-01-07,44,Discussion about academic progress and course selection.,rescheduled
944,479,5,2025-03-05,36,Discussion about academic progress and course selection.,missed
945,479,5,2025-02-28,29,Discussion about academic progress and course selection.,attended
946,480,1,2025-01-31,20,Discussion about academic progress and course selection.,rescheduled
947,480,1,2025-02-28,22,Discussion about academic progress and course selection.,attended
948,481,4,2025-01-14,15,Discussion about academic progress and course selection.,rescheduled
949,481,4,2025-01-10,16,Discussion about academic progress and course selection.,rescheduled
950,482,2,2025-03-02,34,Discussion about academic progress and course selection.,rescheduled
951,482,2,2025-04-11,42,Discussion about academic progress and course selection.,rescheduled
952,482,2,2025-02-25,44,Discussion about academic progress and course selection.,missed
953,483,1,2025-04-04,37,Discussion about academic progress and course selection.,rescheduled
954,483,1,2025-03-03,24,Discussion about academic progress and course selection.,missed
955,484,3,2025-01-06,31,Discussion about academic progress and course selection.,rescheduled
956,484,3,2025-03-30,20,Discussion about academic progress and course selection.,rescheduled
957,485,4,2025-02-12,37,Discussion about academic progress and course selection.,missed
958,486,3,2025-01-09,35,Discussion about academic progress and course selection.,attended
959,486,3,2025-02-14,23,Discussion about academic progress and course selection.,rescheduled
960,486,3,2025-01-31,28,Discussion about academic progress and course selection.,attended
961,487,4,2025-03-04,24,Discussion about academic progress and course selection.,rescheduled
962,487,4,2025-02-08,20,Discussion about academic progress and course selection.,missed
963,488,5,2025-04-04,37,Discussion about academic progress and course selection.,rescheduled
964,488,5,2025-01-17,20,Discussion about academic progress and course selection.,attended
965,488,5,2025-01-15,23,Discussion about academic progress and course selection.,attended
966,489,2,2025-02-14,20,Discussion about academic progress and course selection.,attended
967,489,2,2025-04-04,20,Discussion about academic progress and course selection.,missed
968,489,2,2025-02-08,43,Discussion about academic progress and course selection.,attended
969,490,3,2025-03-17,29,Discussion about academic progress and course selection.,rescheduled
970,490,3,2025-04-05,31,Discussion about academic progress and course selection.,rescheduled
971,491,5,2025-01-11,25,Discussion about academic progress and course selection.,attended
972,492,2,2025-03-16,41,Discussion about academic progress and course selection.,rescheduled
973,492,2,2025-01-28,31,Discussion about academic progress and course selection.,attended
974,492,2,2025-03-23,23,Discussion about academic progress and course selection.,rescheduled
975,493,5,2025-02-02,18,Discussion about academic progress and course selection.,missed
976,493,5,2025-02-17,16,Discussion about academic progress and course selection.,missed
977,493,5,2025-01-16,40,Discussion about academic progress and course selection.,rescheduled
978,494,4,2025-02-12,43,Discussion about academic progress and course selection.,rescheduled
979,494,4,2025-01-07,40,Discussion about academic progress and course selection.,attended
980,494,4,2025-01-23,19,Discussion about academic progress and course selection.,missed
981,495,4,2025-01-12,38,Discussion about academic progress and course selection.,missed
982,495,4,2025-02-11,21,Discussion about academic progress and course selection.,missed
983,496,5,2025-03-17,33,Discussion about academic progress and course selection.,missed
984,496,5,2025-01-15,23,Discussion about academic progress and course selection.,attended
985,497,2,2025-04-10,17,Discussion about academic progress and course selection.,rescheduled
988,498,5,2025-01-25,38,Discussion about academic progress and course selection.,missed
989,498,5,2025-03-20,27,Discussion about academic progress and course selection.,rescheduled
990,499,5,2025-04-02,29,Discussion about academic progress and course selection.,rescheduled
991,500,1,2025-01-26,39,Discussion about academic progress and course selection.,rescheduled
992,501,3,2025-04-04,32,Discussion about academic progress and course selection.,rescheduled
993,501,3,2025-02-07,41,Discussion about academic progress and course selection.,attended
994,501,3,2025-02-16,16,Discussion about academic progress and course selection.,rescheduled
995,502,4,2025-02-22,44,Discussion about academic progress and course selection.,missed
996,503,3,2025-03-31,39,Discussion about academic progress and course selection.,rescheduled
997,503,3,2025-01-11,21,Discussion about academic progress and course selection.,missed
1001,505,2,2025-04-07,28,Discussion about academic progress and course selection.,attended
1002,506,2,2025-01-30,39,Discussion about academic progress and course selection.,rescheduled
1003,506,2,2025-04-04,19,Discussion about academic progress and course selection.,attended
1004,506,2,2025-03-15,30,Discussion about academic progress and course selection.,missed
1005,507,2,2025-03-21,29,Discussion about academic progress and course selection.,rescheduled
1006,507,2,2025-03-01,39,Discussion about academic progress and course selection.,rescheduled
1007,508,5,2025-02-08,35,Discussion about academic progress and course selection.,attended
1008,508,5,2025-03-13,44,Discussion about academic progress and course selection.,rescheduled
1009,508,5,2025-01-17,34,Discussion about academic progress and course selection.,attended
1010,509,5,2025-02-16,36,Discussion about academic progress and course selection.,attended
1011,509,5,2025-01-31,25,Discussion about academic progress and course selection.,attended
1012,509,5,2025-02-11,31,Discussion about academic progress and course selection.,missed
1013,510,2,2025-01-23,44,Discussion about academic progress and course selection.,rescheduled
1014,511,3,2025-03-29,31,Discussion about academic progress and course selection.,missed
1015,511,3,2025-01-22,32,Discussion about academic progress and course selection.,attended
1016,512,2,2025-04-09,19,Discussion about academic progress and course selection.,missed
1017,512,2,2025-01-24,27,Discussion about academic progress and course selection.,attended
1018,512,2,2025-03-03,31,Discussion about academic progress and course selection.,missed
1019,513,4,2025-01-22,24,Discussion about academic progress and course selection.,attended
1020,514,4,2025-03-11,39,Discussion about academic progress and course selection.,attended
1023,516,3,2025-02-22,22,Discussion about academic progress and course selection.,missed
1024,516,3,2025-04-09,40,Discussion about academic progress and course selection.,missed
1025,517,1,2025-02-02,31,Discussion about academic progress and course selection.,missed
1026,517,1,2025-03-07,17,Discussion about academic progress and course selection.,attended
1027,518,4,2025-02-17,31,Discussion about academic progress and course selection.,attended
1028,518,4,2025-03-07,15,Discussion about academic progress and course selection.,rescheduled
1029,518,4,2025-03-11,26,Discussion about academic progress and course selection.,missed
1030,519,2,2025-01-22,23,Discussion about academic progress and course selection.,missed
1031,520,3,2025-04-08,38,Discussion about academic progress and course selection.,rescheduled
1032,521,5,2025-01-31,38,Discussion about academic progress and course selection.,rescheduled
1033,522,5,2025-02-20,25,Discussion about academic progress and course selection.,attended
1034,522,5,2025-04-11,23,Discussion about academic progress and course selection.,attended
1035,522,5,2025-02-24,36,Discussion about academic progress and course selection.,missed
1036,523,3,2025-04-10,35,Discussion about academic progress and course selection.,missed
1037,523,3,2025-01-06,37,Discussion about academic progress and course selection.,missed
1038,523,3,2025-02-13,40,Discussion about academic progress and course selection.,missed
1039,524,1,2025-01-29,43,Discussion about academic progress and course selection.,rescheduled
1043,526,5,2025-01-05,43,Discussion about academic progress and course selection.,missed
1044,527,3,2025-02-04,38,Discussion about academic progress and course selection.,rescheduled
1045,527,3,2025-01-28,28,Discussion about academic progress and course selection.,missed
1046,527,3,2025-03-02,18,Discussion about academic progress and course selection.,missed
1047,528,5,2025-03-25,34,Discussion about academic progress and course selection.,attended
1048,528,5,2025-03-25,35,Discussion about academic progress and course selection.,attended
1049,529,2,2025-01-20,42,Discussion about academic progress and course selection.,missed
1050,529,2,2025-03-09,28,Discussion about academic progress and course selection.,rescheduled
1052,531,4,2025-03-17,25,Discussion about academic progress and course selection.,missed
1053,531,4,2025-04-12,40,Discussion about academic progress and course selection.,attended
1054,532,5,2025-04-09,22,Discussion about academic progress and course selection.,attended
1055,533,2,2025-01-25,43,Discussion about academic progress and course selection.,missed
1056,534,1,2025-03-18,20,Discussion about academic progress and course selection.,attended
1057,534,1,2025-04-09,22,Discussion about academic progress and course selection.,attended
1058,535,3,2025-01-23,38,Discussion about academic progress and course selection.,attended
1059,535,3,2025-03-23,26,Discussion about academic progress and course selection.,missed
1060,535,3,2025-01-31,19,Discussion about academic progress and course selection.,attended
1061,536,3,2025-02-24,18,Discussion about academic progress and course selection.,missed
1062,536,3,2025-03-09,40,Discussion about academic progress and course selection.,attended
1063,537,5,2025-02-17,17,Discussion about academic progress and course selection.,attended
1064,538,2,2025-01-19,20,Discussion about academic progress and course selection.,attended
1065,538,2,2025-01-05,32,Discussion about academic progress and course selection.,attended
1066,538,2,2025-02-27,29,Discussion about academic progress and course selection.,missed
1067,539,1,2025-04-02,42,Discussion about academic progress and course selection.,attended
1068,539,1,2025-01-31,22,Discussion about academic progress and course selection.,missed
1069,539,1,2025-02-13,38,Discussion about academic progress and course selection.,rescheduled
1070,540,3,2025-04-04,33,Discussion about academic progress and course selection.,attended
1071,541,1,2025-02-08,30,Discussion about academic progress and course selection.,attended
1072,542,5,2025-04-04,15,Discussion about academic progress and course selection.,missed
1073,542,5,2025-04-12,21,Discussion about academic progress and course selection.,attended
1074,542,5,2025-04-12,27,Discussion about academic progress and course selection.,missed
1075,543,4,2025-01-23,27,Discussion about academic progress and course selection.,missed
1076,543,4,2025-01-22,42,Discussion about academic progress and course selection.,attended
1077,543,4,2025-02-09,43,Discussion about academic progress and course selection.,attended
1078,544,4,2025-04-05,44,Discussion about academic progress and course selection.,rescheduled
1079,545,5,2025-04-12,19,Discussion about academic progress and course selection.,attended
1080,545,5,2025-01-13,28,Discussion about academic progress and course selection.,missed
1081,545,5,2025-01-29,35,Discussion about academic progress and course selection.,rescheduled
1082,546,3,2025-03-18,29,Discussion about academic progress and course selection.,attended
1083,547,1,2025-01-22,44,Discussion about academic progress and course selection.,attended
1084,547,1,2025-04-02,22,Discussion about academic progress and course selection.,attended
1085,548,1,2025-02-09,18,Discussion about academic progress and course selection.,missed
1086,549,2,2025-02-27,30,Discussion about academic progress and course selection.,rescheduled
1087,549,2,2025-01-30,26,Discussion about academic progress and course selection.,missed
1088,550,3,2025-04-09,35,Discussion about academic progress and course selection.,missed
1090,551,4,2025-02-01,28,Discussion about academic progress and course selection.,rescheduled
1091,551,4,2025-01-16,37,Discussion about academic progress and course selection.,missed
1092,552,3,2025-03-04,33,Discussion about academic progress and course selection.,rescheduled
1093,553,2,2025-03-29,22,Discussion about academic progress and course selection.,rescheduled
1094,553,2,2025-03-01,43,Discussion about academic progress and course selection.,attended
1095,553,2,2025-02-04,20,Discussion about academic progress and course selection.,rescheduled
1096,554,2,2025-01-12,31,Discussion about academic progress and course selection.,attended
1097,554,2,2025-01-08,27,Discussion about academic progress and course selection.,attended
1098,554,2,2025-03-24,25,Discussion about academic progress and course selection.,attended
1099,555,2,2025-03-04,37,Discussion about academic progress and course selection.,rescheduled
1100,556,3,2025-01-11,36,Discussion about academic progress and course selection.,missed
1101,557,3,2025-02-17,42,Discussion about academic progress and course selection.,rescheduled
1102,558,5,2025-01-22,23,Discussion about academic progress and course selection.,attended
1103,558,5,2025-02-23,17,Discussion about academic progress and course selection.,rescheduled
1105,560,5,2025-02-18,44,Discussion about academic progress and course selection.,missed
1106,560,5,2025-04-08,15,Discussion about academic progress and course selection.,rescheduled
1107,560,5,2025-03-31,39,Discussion about academic progress and course selection.,rescheduled
1108,561,2,2025-02-12,43,Discussion about academic progress and course selection.,missed
1109,562,3,2025-03-14,22,Discussion about academic progress and course selection.,rescheduled
1110,562,3,2025-03-23,32,Discussion about academic progress and course selection.,attended
1111,563,1,2025-02-02,44,Discussion about academic progress and course selection.,missed
1112,564,1,2025-02-04,20,Discussion about academic progress and course selection.,rescheduled
1113,565,5,2025-02-11,33,Discussion about academic progress and course selection.,attended
1114,566,1,2025-02-22,42,Discussion about academic progress and course selection.,missed
1115,566,1,2025-02-23,43,Discussion about academic progress and course selection.,missed
1116,567,4,2025-03-13,25,Discussion about academic progress and course selection.,rescheduled
1117,568,2,2025-03-06,41,Discussion about academic progress and course selection.,missed
1118,568,2,2025-01-30,37,Discussion about academic progress and course selection.,rescheduled
1119,569,1,2025-01-28,31,Discussion about academic progress and course selection.,missed
1120,570,2,2025-02-10,21,Discussion about academic progress and course selection.,rescheduled
1121,570,2,2025-01-10,20,Discussion about academic progress and course selection.,rescheduled
1122,571,4,2025-01-24,38,Discussion about academic progress and course selection.,attended
1123,572,5,2025-03-14,20,Discussion about academic progress and course selection.,attended
1124,573,4,2025-01-19,22,Discussion about academic progress and course selection.,missed
1128,575,4,2025-02-11,21,Discussion about academic progress and course selection.,rescheduled
1129,576,5,2025-03-22,32,Discussion about academic progress and course selection.,missed
1130,577,3,2025-02-12,24,Discussion about academic progress and course selection.,attended
1132,577,3,2025-03-17,43,Discussion about academic progress and course selection.,missed
1133,578,2,2025-02-20,31,Discussion about academic progress and course selection.,attended
1134,578,2,2025-02-15,35,Discussion about academic progress and course selection.,missed
1135,578,2,2025-01-06,16,Discussion about academic progress and course selection.,missed
1136,579,5,2025-03-02,38,Discussion about academic progress and course selection.,attended
1137,579,5,2025-03-26,39,Discussion about academic progress and course selection.,rescheduled
1138,579,5,2025-04-03,33,Discussion about academic progress and course selection.,missed
1139,580,4,2025-04-11,36,Discussion about academic progress and course selection.,attended
1140,580,4,2025-01-17,23,Discussion about academic progress and course selection.,rescheduled
1141,581,4,2025-04-08,35,Discussion about academic progress and course selection.,rescheduled
1142,581,4,2025-03-18,28,Discussion about academic progress and course selection.,rescheduled
1143,581,4,2025-01-20,38,Discussion about academic progress and course selection.,attended
1144,582,4,2025-02-05,29,Discussion about academic progress and course selection.,missed
1145,582,4,2025-02-15,39,Discussion about academic progress and course selection.,rescheduled
1146,583,5,2025-03-16,35,Discussion about academic progress and course selection.,missed
1147,584,4,2025-02-17,42,Discussion about academic progress and course selection.,attended
1148,585,2,2025-02-18,41,Discussion about academic progress and course selection.,attended
1149,585,2,2025-02-18,23,Discussion about academic progress and course selection.,attended
1150,585,2,2025-04-03,23,Discussion about academic progress and course selection.,missed
1151,586,4,2025-02-15,44,Discussion about academic progress and course selection.,missed
1152,586,4,2025-02-13,38,Discussion about academic progress and course selection.,rescheduled
1153,587,4,2025-03-05,19,Discussion about academic progress and course selection.,attended
1154,587,4,2025-02-24,25,Discussion about academic progress and course selection.,rescheduled
1155,587,4,2025-04-03,32,Discussion about academic progress and course selection.,attended
1156,588,2,2025-04-09,41,Discussion about academic progress and course selection.,rescheduled
1157,588,2,2025-03-01,43,Discussion about academic progress and course selection.,missed
1158,589,2,2025-01-11,15,Discussion about academic progress and course selection.,missed
1159,590,1,2025-01-12,38,Discussion about academic progress and course selection.,missed
1160,591,1,2025-01-16,26,Discussion about academic progress and course selection.,rescheduled
1161,591,1,2025-02-20,44,Discussion about academic progress and course selection.,attended
1162,591,1,2025-02-16,33,Discussion about academic progress and course selection.,missed
1163,592,3,2025-03-03,41,Discussion about academic progress and course selection.,missed
1164,592,3,2025-01-14,26,Discussion about academic progress and course selection.,attended
1165,592,3,2025-03-28,15,Discussion about academic progress and course selection.,attended
1166,593,2,2025-03-28,31,Discussion about academic progress and course selection.,attended
1167,593,2,2025-01-15,26,Discussion about academic progress and course selection.,missed
1168,593,2,2025-04-10,36,Discussion about academic progress and course selection.,rescheduled
1169,594,3,2025-01-15,30,Discussion about academic progress and course selection.,attended
1170,595,3,2025-01-26,17,Discussion about academic progress and course selection.,rescheduled
1171,596,2,2025-01-31,32,Discussion about academic progress and course selection.,attended
1172,597,1,2025-02-13,33,Discussion about academic progress and course selection.,attended
1173,597,1,2025-02-14,36,Discussion about academic progress and course selection.,attended
1174,598,4,2025-02-12,42,Discussion about academic progress and course selection.,missed
1175,598,4,2025-01-25,27,Discussion about academic progress and course selection.,missed
1176,599,1,2025-02-04,21,Discussion about academic progress and course selection.,rescheduled
1177,600,4,2025-02-20,31,Discussion about academic progress and course selection.,attended
1178,600,4,2025-02-01,15,Discussion about academic progress and course selection.,missed
1179,601,3,2025-01-25,42,Discussion about academic progress and course selection.,missed
1180,602,2,2025-01-18,30,Discussion about academic progress and course selection.,attended
1181,602,2,2025-02-09,18,Discussion about academic progress and course selection.,missed
1182,603,1,2025-03-02,40,Discussion about academic progress and course selection.,rescheduled
1183,604,4,2025-02-06,35,Discussion about academic progress and course selection.,missed
1184,605,3,2025-03-05,18,Discussion about academic progress and course selection.,attended
1185,606,3,2025-03-10,26,Discussion about academic progress and course selection.,attended
1186,607,5,2025-03-21,34,Discussion about academic progress and course selection.,missed
1187,608,1,2025-01-26,44,Discussion about academic progress and course selection.,attended
1188,608,1,2025-02-02,26,Discussion about academic progress and course selection.,attended
1189,608,1,2025-03-10,43,Discussion about academic progress and course selection.,attended
1190,609,4,2025-01-23,16,Discussion about academic progress and course selection.,attended
1191,609,4,2025-03-14,18,Discussion about academic progress and course selection.,attended
1194,611,2,2025-04-04,31,Discussion about academic progress and course selection.,attended
1195,611,2,2025-02-28,19,Discussion about academic progress and course selection.,missed
1196,612,4,2025-01-27,32,Discussion about academic progress and course selection.,missed
1197,612,4,2025-03-23,38,Discussion about academic progress and course selection.,rescheduled
1198,612,4,2025-01-30,40,Discussion about academic progress and course selection.,attended
1199,613,1,2025-02-06,36,Discussion about academic progress and course selection.,rescheduled
1200,613,1,2025-02-05,35,Discussion about academic progress and course selection.,missed
1201,613,1,2025-03-08,33,Discussion about academic progress and course selection.,missed
1202,614,4,2025-01-24,17,Discussion about academic progress and course selection.,missed
1203,614,4,2025-03-28,40,Discussion about academic progress and course selection.,attended
1204,614,4,2025-01-29,33,Discussion about academic progress and course selection.,missed
1205,615,3,2025-02-28,36,Discussion about academic progress and course selection.,missed
1206,615,3,2025-01-12,19,Discussion about academic progress and course selection.,rescheduled
1207,616,1,2025-01-10,42,Discussion about academic progress and course selection.,attended
1208,616,1,2025-03-12,40,Discussion about academic progress and course selection.,attended
1209,616,1,2025-02-01,23,Discussion about academic progress and course selection.,rescheduled
1212,618,2,2025-03-01,31,Discussion about academic progress and course selection.,missed
1213,618,2,2025-04-03,26,Discussion about academic progress and course selection.,rescheduled
1214,618,2,2025-04-06,22,Discussion about academic progress and course selection.,rescheduled
1215,619,2,2025-02-12,40,Discussion about academic progress and course selection.,attended
1216,619,2,2025-03-02,30,Discussion about academic progress and course selection.,attended
1217,620,2,2025-02-10,19,Discussion about academic progress and course selection.,attended
1218,621,4,2025-01-30,16,Discussion about academic progress and course selection.,attended
1219,622,4,2025-04-02,17,Discussion about academic progress and course selection.,missed
1220,622,4,2025-03-28,38,Discussion about academic progress and course selection.,attended
1221,622,4,2025-03-13,30,Discussion about academic progress and course selection.,rescheduled
1222,623,2,2025-01-07,33,Discussion about academic progress and course selection.,attended
1223,623,2,2025-04-05,30,Discussion about academic progress and course selection.,rescheduled
1224,624,5,2025-01-07,23,Discussion about academic progress and course selection.,missed
1225,624,5,2025-04-12,32,Discussion about academic progress and course selection.,rescheduled
1226,624,5,2025-01-09,36,Discussion about academic progress and course selection.,missed
1227,625,1,2025-01-06,22,Discussion about academic progress and course selection.,attended
1228,625,1,2025-03-17,15,Discussion about academic progress and course selection.,rescheduled
1229,625,1,2025-02-03,29,Discussion about academic progress and course selection.,missed
1230,626,2,2025-02-05,22,Discussion about academic progress and course selection.,attended
1231,626,2,2025-01-22,29,Discussion about academic progress and course selection.,missed
1232,626,2,2025-03-01,28,Discussion about academic progress and course selection.,rescheduled
1233,627,4,2025-02-06,23,Discussion about academic progress and course selection.,rescheduled
1234,628,1,2025-04-11,43,Discussion about academic progress and course selection.,rescheduled
1235,628,1,2025-02-12,26,Discussion about academic progress and course selection.,rescheduled
1236,628,1,2025-02-09,41,Discussion about academic progress and course selection.,missed
1237,629,2,2025-03-02,16,Discussion about academic progress and course selection.,rescheduled
1238,629,2,2025-04-11,38,Discussion about academic progress and course selection.,rescheduled
1239,629,2,2025-03-29,22,Discussion about academic progress and course selection.,attended
1240,630,4,2025-04-01,24,Discussion about academic progress and course selection.,attended
1241,631,3,2025-01-13,35,Discussion about academic progress and course selection.,attended
1242,631,3,2025-03-12,39,Discussion about academic progress and course selection.,missed
1243,632,1,2025-02-25,16,Discussion about academic progress and course selection.,missed
1244,632,1,2025-03-02,28,Discussion about academic progress and course selection.,missed
1245,633,4,2025-04-06,37,Discussion about academic progress and course selection.,missed
1246,633,4,2025-01-12,23,Discussion about academic progress and course selection.,rescheduled
1247,633,4,2025-02-10,25,Discussion about academic progress and course selection.,rescheduled
1248,634,2,2025-02-28,23,Discussion about academic progress and course selection.,rescheduled
1249,634,2,2025-02-12,43,Discussion about academic progress and course selection.,rescheduled
1250,635,4,2025-03-12,19,Discussion about academic progress and course selection.,missed
1251,635,4,2025-03-08,42,Discussion about academic progress and course selection.,attended
1252,636,3,2025-01-20,44,Discussion about academic progress and course selection.,rescheduled
1253,637,2,2025-03-22,28,Discussion about academic progress and course selection.,missed
1254,638,3,2025-03-26,27,Discussion about academic progress and course selection.,rescheduled
1255,639,1,2025-01-22,32,Discussion about academic progress and course selection.,attended
1256,640,1,2025-03-23,27,Discussion about academic progress and course selection.,missed
1257,640,1,2025-01-30,35,Discussion about academic progress and course selection.,attended
1258,640,1,2025-03-19,36,Discussion about academic progress and course selection.,rescheduled
1259,641,2,2025-01-31,36,Discussion about academic progress and course selection.,missed
1260,642,5,2025-01-23,29,Discussion about academic progress and course selection.,rescheduled
1261,643,3,2025-03-16,24,Discussion about academic progress and course selection.,rescheduled
1263,644,3,2025-03-20,19,Discussion about academic progress and course selection.,attended
1264,644,3,2025-02-04,28,Discussion about academic progress and course selection.,rescheduled
1265,644,3,2025-03-31,24,Discussion about academic progress and course selection.,rescheduled
1266,645,4,2025-01-23,17,Discussion about academic progress and course selection.,attended
1267,645,4,2025-01-07,31,Discussion about academic progress and course selection.,attended
1268,645,4,2025-04-07,39,Discussion about academic progress and course selection.,rescheduled
1269,646,2,2025-02-20,43,Discussion about academic progress and course selection.,attended
1270,646,2,2025-02-01,36,Discussion about academic progress and course selection.,rescheduled
1271,646,2,2025-03-27,20,Discussion about academic progress and course selection.,rescheduled
1272,647,1,2025-02-12,28,Discussion about academic progress and course selection.,attended
1273,647,1,2025-02-24,44,Discussion about academic progress and course selection.,rescheduled
1274,648,2,2025-02-08,18,Discussion about academic progress and course selection.,attended
1275,649,1,2025-01-27,42,Discussion about academic progress and course selection.,attended
1276,649,1,2025-03-27,30,Discussion about academic progress and course selection.,rescheduled
1277,650,4,2025-04-02,23,Discussion about academic progress and course selection.,rescheduled
1278,650,4,2025-01-15,33,Discussion about academic progress and course selection.,rescheduled
1279,651,2,2025-04-06,37,Discussion about academic progress and course selection.,attended
1280,652,2,2025-01-13,34,Discussion about academic progress and course selection.,attended
1281,652,2,2025-02-27,40,Discussion about academic progress and course selection.,attended
1282,652,2,2025-02-21,19,Discussion about academic progress and course selection.,missed
1283,653,5,2025-02-01,24,Discussion about academic progress and course selection.,rescheduled
1285,655,5,2025-02-10,29,Discussion about academic progress and course selection.,attended
1286,655,5,2025-02-26,40,Discussion about academic progress and course selection.,rescheduled
1287,655,5,2025-01-20,44,Discussion about academic progress and course selection.,rescheduled
1288,656,1,2025-03-31,25,Discussion about academic progress and course selection.,attended
1289,656,1,2025-02-16,23,Discussion about academic progress and course selection.,missed
1290,657,1,2025-04-02,39,Discussion about academic progress and course selection.,missed
1291,658,3,2025-03-16,31,Discussion about academic progress and course selection.,attended
1292,658,3,2025-01-05,31,Discussion about academic progress and course selection.,rescheduled
1293,658,3,2025-03-31,20,Discussion about academic progress and course selection.,rescheduled
1294,659,4,2025-02-01,33,Discussion about academic progress and course selection.,rescheduled
1295,660,1,2025-02-12,35,Discussion about academic progress and course selection.,rescheduled
1296,660,1,2025-01-17,20,Discussion about academic progress and course selection.,missed
1297,661,4,2025-01-09,41,Discussion about academic progress and course selection.,rescheduled
1298,661,4,2025-01-31,20,Discussion about academic progress and course selection.,rescheduled
1299,662,4,2025-02-07,41,Discussion about academic progress and course selection.,attended
1300,663,1,2025-02-16,41,Discussion about academic progress and course selection.,attended
1301,664,2,2025-01-14,22,Discussion about academic progress and course selection.,attended
1302,665,4,2025-01-10,40,Discussion about academic progress and course selection.,missed
1303,665,4,2025-02-12,41,Discussion about academic progress and course selection.,missed
1304,665,4,2025-01-05,26,Discussion about academic progress and course selection.,attended
1305,666,4,2025-01-17,43,Discussion about academic progress and course selection.,missed
1306,666,4,2025-04-05,16,Discussion about academic progress and course selection.,rescheduled
1307,666,4,2025-01-25,29,Discussion about academic progress and course selection.,missed
1308,667,4,2025-04-03,25,Discussion about academic progress and course selection.,rescheduled
1309,667,4,2025-03-04,36,Discussion about academic progress and course selection.,missed
1310,667,4,2025-02-04,22,Discussion about academic progress and course selection.,attended
1311,668,3,2025-03-29,36,Discussion about academic progress and course selection.,rescheduled
1314,670,4,2025-03-20,24,Discussion about academic progress and course selection.,missed
1315,670,4,2025-02-27,41,Discussion about academic progress and course selection.,missed
1316,670,4,2025-01-05,43,Discussion about academic progress and course selection.,rescheduled
1317,671,4,2025-01-21,35,Discussion about academic progress and course selection.,attended
1318,672,4,2025-01-13,15,Discussion about academic progress and course selection.,attended
1319,673,2,2025-04-04,34,Discussion about academic progress and course selection.,missed
1320,673,2,2025-02-24,36,Discussion about academic progress and course selection.,missed
